name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom,,,,
22973052,13.5061273352058,52.4738256074721,DE,50HERTZ,Polygon,Umspannwerk Wuhlheide,DE,220000,110000,50Hertz Transmission GmbH,Stromnetz Berlin GmbH,,,"Wuhlheide, Wuhlheide (Abzweig)",POINT (13.506127335205774 52.47382560747208),False,220,,
948341123,10.3863509479475,51.0021482593856,DE,50HERTZ,Polygon,Umspannwerk Eisenach,DE,380000,50Hertz Transmission,,,Eisenach,POINT (10.386350947947497 51.00214825938562),False,400,,,,
59026005,14.94648201031,51.0625770656999,DE,50HERTZ,Polygon,Umspannwerk Hagenwerder,DE,380000,50Hertz Transmission,,,"Hagenwerder, HAGENWERDER",POINT (14.94648201031002 51.06257706569987),False,400,,,,
23583867,10.1596435491756,53.5553644720987,DE,50HERTZ,Polygon,Hamburg/Ost,DE,380000,50Hertz Transmission,,Duplicated OSM name: 23583867 23583867 ,Hamburg/Ost,POINT (10.15964354917555 53.555364472098745),False,400,,,,
170123812,14.268638974985,53.0978344683757,DE,50HERTZ,Polygon,Umspannwerk Vierraden,DE,380000,50Hertz Transmission,,,"Vierraden, VIERRADEN, PST Vierraden 441, PST Vierraden 443, TR Vierraden 220/400 402, TR Vierraden 220/400 404",POINT (14.268638974985045 53.09783446837573),False,400,,,,
940636813,13.4955629841521,52.5899266598758,DE,50HERTZ,Polygon,Umspannwerk Malchow,DE,380000,50Hertz,Stromnetz Berlin,,,Malchow,POINT (13.495562984152052 52.58992665987579),False,400,,,
517421342,11.8998292557343,53.4073619347226,DE,50HERTZ,Polygon,Umspannwerk Parchim Süd,DE,220000,50Hertz Transmission,,,Parchim/Süd,POINT (11.89982925573428 53.40736193472257),False,220,,,,
30132758,13.2115371015618,52.580651665696,DE,50HERTZ,Polygon,Umspannwerk Teufelsbruch,DE,380000,110000,50Hertz Transmission,,,Teufelsbruch,POINT (13.21153710156179 52.58065166569597),False,400,,,
460134233,13.6853673737275,54.1388085028678,DE,50HERTZ,Polygon,Umspannwerk Lubmin,DE,380000,50Hertz Transmission,,Duplicated OSM name: 460134233 1091984573 ,"Lubmin, TR Lubmin 220/400 405",POINT (13.685367373727471 54.13880850286776),False,400,,,,
27149550,12.9429349681429,52.5624976406621,DE,50HERTZ,Polygon,Umspannwerk Wustermark,DE,380000,50Hertz Transmission,,Duplicated OSM name: 27149550 940635545 ,"Wustermark, TR Wustermark 220/400 401, TR Wustermark 220/400 402",POINT (12.942934968142938 52.56249764066212),False,400,,,,
943444232,14.0336706636393,53.5075774517081,DE,50HERTZ,Polygon,Umspannwerk Pasewalk,DE,220000,50Hertz Transmission GmbH,,,,Pasewalk,POINT (14.033670663639295 53.50757745170813),False,220,,,
28729619,13.1578941794719,51.82827155601,DE,50HERTZ,Polygon,UW Schönewalde,DE,380000,50Hertz Transmission,,Duplicated OSM name: 28729619 28729619 ,Schönewalde,POINT (13.157894179471938 51.82827155601003),False,400,,,,
30039908,13.9568265340776,53.2523750272932,DE,50HERTZ,Polygon,Umspannwerk Bertikow,DE,220000,110000,Enertrag,,,Bertikow,POINT (13.95682653407757 53.25237502729315),False,220,,,
1691982892,14.5112165,52.1616153,DE,50HERTZ,Point,,DE,380000,,,Y-junction at 7.53 km from the station,Eisenhüttenstadt (Abzweig),POINT (14.5112165 52.1616153),False,400,,,,
26472665,11.6391475914243,52.2689699180689,DE,50HERTZ,Polygon,Umspannwerk Wolmirstedt,DE,380000,50Hertz Transmission,,,"Wolmirstedt, TR Wolmirstedt 220/400 403, TR Wolmirstedt 220/400 404",POINT (11.639147591424328 52.26896991806889),False,400,,,,
518455594,13.2635203717395,52.9940843593004,DE,50HERTZ,Polygon,Umspannwerk Gransee,DE,380000,50Hertz Transmission GmbH,,,Gransee,POINT (13.26352037173953 52.99408435930039),False,400,,,,
128277645,11.6460436675051,50.5343266001569,DE,50HERTZ,Polygon,Umspannwerk Remptendorf,DE,380000,50Hertz Transmission,,Duplicated OSM name: 128277645 1086825107 ,"Remptendorf, Remptendorf - Großschwabhausen, TR Remptendorf 220/400 401, TR Remptendorf 220/400 402",POINT (11.6460436675051 50.53432660015694),False,400,,,,
30164703,14.4720739739158,51.5538979966504,DE,50HERTZ,Polygon,Umspannwerk Graustein,DE,380000,50Hertz Transmission,,Duplicated OSM name: 30164703 30164703 ,Graustein,POINT (14.472073973915816 51.553897996650406),False,400,,,,
157328339,13.3833352681402,51.3556063237458,DE,50HERTZ,Polygon,Umspannwerk Streumen,DE,380000,50Hertz Transmission,,,Streumen,POINT (13.383335268140216 51.35560632374584),False,400,,,,
22973070,13.5241131505634,52.5357936785092,DE,50HERTZ,Polygon,Umspannwerk Marzahn,DE,380000,50Hertz Transmission,,Duplicated OSM name: 22973070 940921737 ,"Marzahn, TR Marzahn 220/400 401, TR Marzahn 220/400 402",POINT (13.524113150563432 52.5357936785092),False,400,,,,
59707532,11.8524309674305,53.086860875069,DE,50HERTZ,Polygon,Umspannwerk Perleberg,DE,380000,50Hertz Transmission,,,"Perleberg, Perleberg - Putlitz",POINT (11.852430967430458 53.086860875068965),False,400,,,,
941198517,14.4282239386739,51.8888776166647,DE,50HERTZ,Polygon,Umspannwerk Preilack,DE,380000,50Hertz Transmission,,,Preilack,POINT (14.428223938673938 51.88887761666471),False,400,,,,
143882655,11.123246229477,50.9983754491232,DE,50HERTZ,Polygon,Umspannwerk Vieselbach,DE,380000,50Hertz Transmission,"50 Hertz GmbH, Regionalzentrum Süd-West",Duplicated OSM name: 143882655 947801636 ,"Vieselbach, TR Vieselbach 220/400 402, TR Vieselbach 220/400 403",POINT (11.123246229477049 50.99837544912323),False,400,,,,
149256409,10.9914524743085,50.5734466655121,DE,50HERTZ,Polygon,Umspannwerk Altenfeld,DE,380000,50Hertz Transmission,,,Altenfeld,POINT (10.99145247430845 50.57344666551207),False,400,,,,
30622610,9.20168360386404,53.895814639756,DE,50HERTZ,Polygon,Umspannwerk Kernkraftwerk Brunsbüttel,DE,380000,220000,110000,50Hertz Transmission,,Multiple matches,"Brunsbüttel, Brunsbuettel, TR Brunsbuettel T421",POINT (9.20168360386404 53.89581463975601),False,400,,
942771541,13.8423188048245,50.9894948504854,DE,50HERTZ,Polygon,Umspannwerk Dresden Süd,DE,380000,50Hertz Transmission,,,Dresden/Süd,POINT (13.842318804824476 50.989494850485386),False,400,,,,
32062544,12.1877835727384,53.8165047357469,DE,50HERTZ,Polygon,Umspannwerk Güstrow,DE,380000,50Hertz Transmission,,Duplicated OSM name: 32062544 942443697 1094015892 ,"Güstrow, TR Güstrow 220/400 403",POINT (12.187783572738446 53.81650473574688),False,400,,,,
32318130,12.2135411148428,54.1119820004145,DE,50HERTZ,Polygon,Bentwisch,DE,220000,110000,E.DIS Netz GmbH,,,Bentwisch,POINT (12.213541114842796 54.111982000414535),False,400,,,
29331499,13.3063406958599,52.2308206609272,DE,50HERTZ,Polygon,Umspannwerk Thyrow,DE,220000,50Hertz Transmission,,Duplicated OSM name: 29331499 940470389 ,"Thyrow, TR Thyrow 220/400 401",POINT (13.30634069585986 52.23082066092722),False,400,,,,
157806991,14.5081093205895,51.4137009365031,DE,50HERTZ,Polygon,Schaltwerk Bärwalde,DE,380000,50Hertz Transmission,,,Bärwalde,POINT (14.508109320589512 51.4137009365031),False,400,,,,
52983550,14.6040637049938,52.1748338182857,DE,50HERTZ,Polygon,Umspannwerk Eisenhüttenstadt,DE,380000,50Hertz Transmission,,,Eisenhüttenstadt,POINT (14.604063704993752 52.17483381828569),False,400,,,,
1731698972,14.1357167,52.4417992,DE,50HERTZ,Point,,DE,380000,,,Y-junction at 0.12 km from the station,Heinersdorf (Abzweig),POINT (14.1357167 52.4417992),False,400,,,,
157164284,10.7346694506291,51.4401867909767,DE,50HERTZ,Polygon,Wolkramshausen,DE,220000,50Hertz,,,Wolkramshausen,POINT (10.73466945062908 51.44018679097668),False,220,,,,
137197826,13.7101638454948,52.5391282624823,DE,50HERTZ,Polygon,Umspannwerk Neuenhagen,DE,380000,50Hertz Transmission,,Duplicated OSM name: 137197826 942448206 ,"Neuenhagen, TR Neuenhagen 220/400 401, TR Neuenhagen 220/400 402",POINT (13.710163845494778 52.539128262482336),False,400,,,,
22720647,9.98405879156103,53.741479112353,DE,50HERTZ,Polygon,Hamburg Nord,DE,380000,220000,50Hertz Transmission,,Duplicated OSM name: 22720647 28008024 ,"Hamburg/Nord, Hamburg/N, TR Hamburg/Nord 220/400 405, TR Hamburg/Nord 220/400 406",POINT (9.984058791561033 53.74147911235296),False,400,,,
947118608,13.1746684688975,53.6235993745219,DE,50HERTZ,Polygon,Umspannwerk Altentreptow Süd,DE,380000,50Hertz Transmission,,,Altentreptow/Süd,POINT (13.174668468897496 53.62359937452189),False,400,,,,
398680313,13.0585422544269,51.7999821908212,DE,50HERTZ,Polygon,Umspannwerk Jessen Nord (Schweinitz),DE,380000,50Hertz Transmission,,,Jessen/Nord,POINT (13.058542254426865 51.799982190821154),False,400,,,,
943939310,11.6440473815707,51.9082735556352,DE,50HERTZ,Polygon,Umspannwerk Förderstedt,DE,380000,50Hertz Transmission,,,Förderstedt,POINT (11.64404738157066 51.9082735556352),False,400,,,,
234171369,11.6988198761506,53.5719972118406,DE,50HERTZ,Polygon,Umspannwerk Wessin,DE,380000,50Hertz Transmission,,,Wessin,POINT (11.698819876150614 53.57199721184057),False,400,,,,
109917397,13.2555451238955,50.9301864893324,DE,50HERTZ,Polygon,Umspannwerk Freiberg Nord,DE,380000,50Hertz Transmission,,,Freiberg/Nord,POINT (13.25554512389554 50.93018648933241),False,400,,,,
32690742,11.5163247176077,51.5839853618527,DE,50HERTZ,Polygon,Umspannwerk Klostermansfeld,DE,380000,50Hertz Transmission,,,Klostermansfeld,POINT (11.51632471760772 51.58398536185265),False,400,,,,
46615737,13.3155269738952,52.5220048566473,DE,50HERTZ,Polygon,Umspannwerk Charlottenburg,DE,380000,110000,Stromnetz Berlin,,,Charlottenburg,POINT (13.315526973895247 52.52200485664731),False,400,,,
30954714,13.4564331338649,52.5214579637805,DE,50HERTZ,Polygon,Umspannwerk Friedrichshain,DE,380000,110000,50Hertz Transmission GmbH,Stromnetz Berlin GmbH,,,Friedrichshain,POINT (13.456433133864897 52.52145796378047),False,400,,
43163132,13.2490303428088,52.531625101018,DE,50HERTZ,Polygon,Umspannwerk Reuter,DE,380000,110000,50Hertz Transmission GmbH,Stromnetz Berlin GmbH,,,Reuter,POINT (13.249030342808814 52.53162510101802),False,400,,
946710698,13.0792365937709,54.2847578986085,DE,50HERTZ,Polygon,Umspannwerk Lüdershagen,DE,220000,50Hertz Transmission,,,Lüdershagen,POINT (13.079236593770936 54.2847578986085),False,220,,,,
946025110,12.2616201713388,51.740891643026,DE,50HERTZ,Polygon,Umspannwerk Marke,DE,380000,50Hertz Transmission,,,Marke,POINT (12.261620171338835 51.740891643026),False,400,,,,
11285720,9.90885039610835,53.4880485701037,DE,50HERTZ,Polygon,Hamburg/Süd,DE,380000,110000,50Hertz Transmission,Stromnetz Hamburg GmbH,,,"Hamburg/Süd, Hamburg/S",POINT (9.908850396108354 53.48804857010373),False,400,,
442199284,12.3374229541134,51.1969683641267,DE,50HERTZ,Polygon,Umspannwerk Pulgar,DE,380000,50Hertz Transmission,,,Pulgar,POINT (12.337422954113428 51.19696836412672),False,400,,,,
851299584,12.1090952050638,53.2508228590125,DE,50HERTZ,Polygon,Umspannwerk Putlitz Süd,DE,380000,50Hertz Transmission,,,Putlitz/Süd,POINT (12.109095205063763 53.25082285901248),False,400,,,,
1089911132,10.4167625765583,53.411654867837,DE,50HERTZ,Polygon,Umspannwerk Krümmel (TenneT),DE,380000,TenneT TSO GmbH,,,"Krümmel, Kruemmel",POINT (10.416762576558275 53.41165486783699),False,400,,,,
156673637,12.0455074581838,50.7809488693195,DE,50HERTZ,Polygon,Umspannwerk Weida,DE,220000,50Hertz Transmission,,Duplicated OSM name: 156673637 945346148 ,Weida,POINT (12.045507458183804 50.78094886931945),False,400,,,,
30309989,13.2062923734405,52.6571924477716,DE,50HERTZ,Polygon,Hennigsdorf,DE,220000,50Hertz Transmission,,,Hennigsdorf,POINT (13.206292373440522 52.65719244777163),False,220,,,,
941805476,14.2191773983346,51.1210937271919,DE,50HERTZ,Polygon,Umspannwerk Schmölln,DE,380000,50Hertz Transmission,,,Schmölln,POINT (14.219177398334578 51.12109372719189),False,400,,,,
30040568,11.3706230327523,53.6007040936284,DE,50HERTZ,Polygon,Umspannwerk Görries,DE,380000,50Hertz Transmission,,,Görries,POINT (11.370623032752327 53.600704093628416),False,400,,,,
33169401,11.7275080200402,52.5686417742489,DE,50HERTZ,Polygon,Umspannwerk Stendal West,DE,380000,50Hertz Transmission,,,Stendal/West,POINT (11.727508020040194 52.56864177424885),False,400,,,,
32843531,12.5170635484028,51.1562514371421,DE,50HERTZ,Polygon,Umspannwerk Eula,DE,220000,50Hertz Transmission,,Duplicated OSM name: 32843531 946206351 ,"Eula, TR Eula 220/400 401",POINT (12.517063548402785 51.156251437142096),False,400,,,,
940922557,13.9013131729564,51.8759478646681,DE,50HERTZ,Polygon,Umspannwerk Ragow,DE,380000,50Hertz Transmission,,,Ragow,POINT (13.901313172956398 51.87594786466806),False,400,,,,
515358077,13.3187708471812,53.7366214352383,DE,50HERTZ,Polygon,Umspannwerk Altentreptow Nord,DE,380000,33000,50Hertz Transmission,,,Altentreptow/Nord,POINT (13.31877084718121 53.73662143523829),False,400,,,
414169327,14.1332849654319,52.442792420197,DE,50HERTZ,Polygon,Umspannwerk Heinersdorf,DE,380000,50Hertz Transmission,,,Heinersdorf,POINT (14.133284965431928 52.442792420196994),False,400,,,,
23117075,12.8150824799009,50.8586894795485,DE,50HERTZ,Polygon,Umspannwerk Röhrsdorf,DE,380000,50Hertz Transmission,,Duplicated OSM name: 23117075 943135226 ,"Röhrsdorf, Rohrsdorf, TR Röhrsdorf 220/400 402, TR Röhrsdorf 220/400 403, PST Röhrsdorf 441, PST Röhrsdorf 442",POINT (12.815082479900903 50.85868947954853),False,400,,,,
30303506,13.3686534752472,52.50314751072,DE,50HERTZ,Polygon,Umspannwerk Mitte,DE,380000,110000,50Hertz Transmission GmbH,Stromnetz Berlin GmbH,,,Mitte,POINT (13.368653475247235 52.50314751071996),False,400,,
29713902,11.8946096453385,51.4065278166404,DE,50HERTZ,Polygon,Umspannwerk Lauchstädt,DE,380000,50Hertz Transmission,,,Lauchstädt,POINT (11.894609645338496 51.406527816640406),False,400,,,,
35763480,7.31321501016705,51.4466266217133,DE,Amprion GmbH,Polygon,Witten,DE,380000,Amprion,Umspannwerk Witten-Krone,Multiple matches,Witten,POINT (7.313215010167052 51.44662662171332),False,400,,,,
24536328,8.28495248633719,50.7592339850224,DE,Amprion GmbH,Polygon,Dillenburg,DE,380000,110000,e.on,Mitte AG,,,Dillenburg,POINT (8.284952486337192 50.75923398502241),False,400,,
952346321,7.0349486339162,52.2029965351487,DE,Amprion GmbH,Polygon,Station Gronau,DE,220000,,,Duplicated OSM name: 952346321 952346322 ,"Gronau, PST Gronau",POINT (7.034948633916197 52.20299653514873),False,400,,,,
92165128,7.23319954328967,51.2325132326183,DE,Amprion GmbH,Polygon,Station Linde,DE,380000,110000,Amprion,Westnetz,,,Linde,POINT (7.233199543289674 51.2325132326183),False,400,,
57727004,10.3624997384744,47.7386599439863,DE,Amprion GmbH,Polygon,Umspannanlage Leupolz,DE,380000,220000,110000,Amprion,,,"Leupolz, Kempten",POINT (10.362499738474432 47.73865994398629),False,400,,
59925390,6.99606891558602,51.514169608305,DE,Amprion GmbH,Polygon,Station Karnap,DE,380000,110000,,,,Karnap,POINT (6.996068915586019 51.51416960830495),False,400,,,
198448981,7.81599383609134,49.922111026372,DE,Amprion GmbH,Polygon,Umspannwerk Waldlaubersheim,DE,380000,110000,RWE,,,"Y-Waldlaubersheim, Waldlaubersheim",POINT (7.815993836091341 49.922111026372),False,400,,,
26383042,8.36422961313551,51.9271224175413,DE,Amprion GmbH,Polygon,Station Gütersloh,DE,380000,220000,110000,10000,Amprion,Westnetz,,,Guetersloh,POINT (8.364229613135505 51.9271224175413),False,400
24858617,7.50006179318127,51.5351741306027,DE,Amprion GmbH,Polygon,Station Ratsbusch,DE,220000,110000,Amprion,,,Ratsbusch,POINT (7.500061793181273 51.53517413060272),False,220,,,
88945213,10.3917760945157,48.5184609103411,DE,Amprion GmbH,Polygon,Schaltanlage Gundelfingen,DE,380000,Amprion,,,Gundelfingen,POINT (10.391776094515723 48.518460910341126),False,400,,,,
41389594,9.88550887153555,48.3040696724934,DE,Amprion GmbH,Polygon,Dellmensingen,DE,380000,220000,110000,Netze BW GmbH,TransnetBW GmbH,,,"Dellmensingen, Y-Voehringen",POINT (9.885508871535553 48.30406967249341),False,400,
160584794,7.5933018776103,50.3859438166437,DE,Amprion GmbH,Polygon,Station Koblenz,DE,380000,110000,RWE,,,Koblenz,POINT (7.593301877610297 50.38594381664374),False,400,,,
121199242,7.40337698117349,51.6444620361605,DE,Amprion GmbH,Polygon,Station Lippe,DE,380000,RWE,,,Lippe,POINT (7.403376981173491 51.6444620361605),False,400,,,,
25051880,7.03701796109742,51.5407374686761,DE,Amprion GmbH,Polygon,Station Gelsenberg,DE,220000,110000,RWE,ELE,,,"Y-Gelsenberg, Gelsenberg",POINT (7.037017961097424 51.54073746867608),False,220,,
1474044186,7.6025921,51.3453578,DE,Amprion GmbH,Point,,DE,220000,,,Y-junction at 10.05 km from the station,"Y-Garenfeld, Y-Bixterheide",POINT (7.6025921 51.3453578),False,220,,,,
27919734,6.7097559468,51.090932472,DE,Amprion GmbH,Polygon,Station Gohrpunkt,DE,220000,110000,,,Y-junction at 15.35 km from the station,"Y-Osterath, Gohrpunkt",POINT (6.7097559468 51.090932472),False,400,,,
979801144,7.01160042282716,52.1776391379747,DE,Amprion GmbH,Polygon,Kottigerhook 380 kV,DE,380000,110000,Amprion,,,"Kottigerhook, Y-Hanekenfaehr",POINT (7.011600422827162 52.17763913797465),False,400,,,
50898216,8.06579435011155,50.4064688979242,DE,Amprion GmbH,Polygon,Station Limburg,DE,380000,110000,Amprion,Süwag,,,Limburg,POINT (8.065794350111547 50.406468897924185),False,400,,
27871140,7.02354455578019,50.999068431656,DE,Amprion GmbH,Polygon,Station Dünnwald,DE,220000,,,,Duennwald,POINT (7.023544555780186 50.99906843165603),False,220,,,,
114319248,7.89038606421783,52.2779404151712,DE,Amprion GmbH,Polygon,Station Westerkappeln,DE,380000,Amprion,,Duplicated OSM name: 114319248 954305865 ,"Westerkappeln, TR Westerkappeln",POINT (7.890386064217834 52.27794041517119),False,400,,,,
38584673,7.03172273046225,51.6093825816981,DE,Amprion GmbH,Polygon,Station Bellendorf,DE,220000,RWE,,,Y-Bellendorf,POINT (7.031722730462247 51.60938258169806),False,220,,,,
1024536785,6.45997985070291,50.2112717484212,DE,Amprion GmbH,Polygon,Umspannwerk Rommersheim,DE,380000,110000,,,,Rommersheim,POINT (6.459979850702905 50.21127174842116),False,400,,,
147521567,8.5885964252,49.8156337157,DE,Amprion GmbH,Polygon,Umspannanlage Pfungstadt,DE,380000,220000,110000,,,Y-junction at 0.32 km from the station,"Y-Pfungstadt, Pfungstadt",POINT (8.5885964252 49.8156337157),False,400,,
42488850,7.99288730648879,51.6837077120892,DE,Amprion GmbH,Polygon,Umspannungsanlage Uentrop,DE,380000,Amprion,,,Uentrop,POINT (7.992887306488789 51.68370771208917),False,400,,,,
66038431,7.27885642283727,51.4722357549756,DE,Amprion GmbH,Polygon,Station Laer,DE,220000,110000,Amprion,,,"Laer, Y-Kruckel",POINT (7.278856422837266 51.47223575497564),False,220,,,
29077623,7.06022172212222,51.6963974773686,DE,Amprion GmbH,Polygon,Umspannwerk Kusenhorst,DE,380000,220000,110000,Amprion,Westnetz,,,"Kusenhorst, TR Kusenhorst",POINT (7.060221722122223 51.69639747736863),False,400,
118928165,7.31799985308092,52.4690325998366,DE,Amprion GmbH,Polygon,Benteler Stahlwerk,DE,220000,,,,Benteler,POINT (7.317999853080918 52.46903259983655),False,220,,,,
169244940,8.53152137605566,50.0478870453995,DE,Amprion GmbH,Polygon,Station Kelsterbach,DE,380000,Amprion,,,Kelsterbach,POINT (8.531521376055656 50.04788704539945),False,400,,,,
269480914,6.5227899,51.3225366,DE,Amprion GmbH,Point,,DE,220000,,,Y-junction at 3.47 km from the station,Y-Edelstahl,POINT (6.5227899 51.3225366),False,220,,,,
319868746,7.3437134,51.613105,DE,Amprion GmbH,Point,,DE,220000,,,Y-junction at 7.76 km from the station,"Y-Poeppinghausen, Y-Elmenhorst",POINT (7.3437134 51.613105),False,220,,,,
25992879,6.21619301089508,50.9123618348516,DE,Amprion GmbH,Polygon,Siersdorf,DE,380000,110000,,,,Siersdorf,POINT (6.216193010895075 50.91236183485163),False,400,,,
88916034,7.95807591431562,47.595477945247,DE,Amprion GmbH,Polygon,Lastverteilung/Schaltanlage Kühmoos,DE,380000,220000,Schluchseewerk AG,,,"Kuehmoos, TR / 380-220kV / Kuehmoos Trafo 401",POINT (7.958075914315617 47.59547794524703),False,400,,,
87767098,6.99830247213717,51.2485937538773,DE,Amprion GmbH,Polygon,Station Mettmann,DE,380000,RWE,,,Mettmann,POINT (6.998302472137172 51.2485937538773),False,400,,,,
24415232,7.44506934967189,51.6185001151931,DE,Amprion GmbH,Polygon,Station Elmenhorst,DE,220000,110000,Amprion,,,Elmenhorst,POINT (7.445069349671894 51.61850011519313),False,220,,,
418971276,6.7306271,51.5199485,DE,Amprion GmbH,Point,,DE,220000,,,Y-junction at 1.79 km from the station,"Y-Walsum, Y-Schwelgern",POINT (6.7306271 51.5199485),False,220,,,,
272324791,7.1380811,51.5605918,DE,Amprion GmbH,Point,,DE,380000,,,Y-junction at 4.61 km from the station,Y-Huellen,POINT (7.1380811 51.5605918),False,400,,,,
26291794,6.94821098668661,51.4445759018756,DE,Amprion GmbH,Polygon,Station Rosenblumendelle,DE,380000,110000,RWE,,,Rosenblumendelle,POINT (6.948210986686612 51.4445759018756),False,400,,,
22944791,7.03761994113044,51.5985496441715,DE,Amprion GmbH,Polygon,Station Bergmannsglück,DE,220000,110000,RWE,,,Bergmannsglueck,POINT (7.037619941130437 51.598549644171534),False,220,,,
